Network,Sites,Correlation,Days_Apart,Scanner1,Scanner2,Scanner_Label
DMN,CHUM1 vs CHUM2 ,0.8,873,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs CHUS1 ,0.61,112,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs CHUS2 ,0.71,293,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs CHUS3 ,0.63,854,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs CINQ1 ,0.71,22,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs CINQ2 ,0.48,281,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs CINQ3 ,0.78,867,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs UBC1 ,0.67,823,Philips,Philips,PhilipsPhilips
DMN,CHUM1 vs IUGM1 ,0.68,43,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs IUGM2 ,0.63,250,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs IUGM3 ,0.66,845,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs ISMD1 ,0.64,44,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs ISMD2 ,0.71,496,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs ISMD3 ,0.68,873,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs MNI1 ,0.71,44,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs MNI2 ,0.67,333,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs MNI3 ,0.66,333,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs MNI4 ,0.69,873,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs EDM1 ,0.79,880,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs RRI1 ,0.72,1005,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs SASK1 ,0.71,1085,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs SUN1 ,0.71,965,Philips,Siemens,PhilipsSiemens
DMN,CHUM1 vs TWH1 ,0.67,1218,Philips,GE,PhilipsGE
DMN,CHUM1 vs VIC1 ,0.64,1086,Philips,GE,PhilipsGE
DMN,CHUM2 vs CHUS1 ,0.62,761,Philips,Philips,PhilipsPhilips
DMN,CHUM2 vs CHUS2 ,0.7,580,Philips,Philips,PhilipsPhilips
DMN,CHUM2 vs CHUS3 ,0.59,19,Philips,Philips,PhilipsPhilips
DMN,CHUM2 vs CINQ1 ,0.69,895,Philips,Philips,PhilipsPhilips
DMN,CHUM2 vs CINQ2 ,0.57,592,Philips,Philips,PhilipsPhilips
DMN,CHUM2 vs CINQ3 ,0.83,6,Philips,Philips,PhilipsPhilips
DMN,CHUM2 vs UBC1 ,0.66,50,Philips,Philips,PhilipsPhilips
DMN,CHUM2 vs IUGM1 ,0.69,916,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs IUGM2 ,0.67,623,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs IUGM3 ,0.63,28,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs ISMD1 ,0.61,917,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs ISMD2 ,0.62,377,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs ISMD3 ,0.63,0,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs MNI1 ,0.67,917,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs MNI2 ,0.66,540,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs MNI3 ,0.66,540,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs MNI4 ,0.64,0,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs EDM1 ,0.7,7,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs RRI1 ,0.69,132,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs SASK1 ,0.64,212,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs SUN1 ,0.65,92,Philips,Siemens,PhilipsSiemens
DMN,CHUM2 vs TWH1 ,0.61,345,Philips,GE,PhilipsGE
DMN,CHUM2 vs VIC1 ,0.63,213,Philips,GE,PhilipsGE
DMN,CHUS1 vs CHUS2 ,0.53,181,Philips,Philips,PhilipsPhilips
DMN,CHUS1 vs CHUS3 ,0.63,742,Philips,Philips,PhilipsPhilips
DMN,CHUS1 vs CINQ1 ,0.54,134,Philips,Philips,PhilipsPhilips
DMN,CHUS1 vs CINQ2 ,0.38,169,Philips,Philips,PhilipsPhilips
DMN,CHUS1 vs CINQ3 ,0.6,755,Philips,Philips,PhilipsPhilips
DMN,CHUS1 vs UBC1 ,0.46,711,Philips,Philips,PhilipsPhilips
DMN,CHUS1 vs IUGM1 ,0.5,155,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs IUGM2 ,0.45,138,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs IUGM3 ,0.56,733,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs ISMD1 ,0.42,156,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs ISMD2 ,0.58,384,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs ISMD3 ,0.66,761,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs MNI1 ,0.52,156,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs MNI2 ,0.48,221,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs MNI3 ,0.48,221,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs MNI4 ,0.48,761,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs EDM1 ,0.64,768,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs RRI1 ,0.57,893,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs SASK1 ,0.62,973,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs SUN1 ,0.52,853,Philips,Siemens,PhilipsSiemens
DMN,CHUS1 vs TWH1 ,0.49,1106,Philips,GE,PhilipsGE
DMN,CHUS1 vs VIC1 ,0.45,974,Philips,GE,PhilipsGE
DMN,CHUS2 vs CHUS3 ,0.62,561,Philips,Philips,PhilipsPhilips
DMN,CHUS2 vs CINQ1 ,0.7,315,Philips,Philips,PhilipsPhilips
DMN,CHUS2 vs CINQ2 ,0.59,12,Philips,Philips,PhilipsPhilips
DMN,CHUS2 vs CINQ3 ,0.71,574,Philips,Philips,PhilipsPhilips
DMN,CHUS2 vs UBC1 ,0.68,530,Philips,Philips,PhilipsPhilips
DMN,CHUS2 vs IUGM1 ,0.71,336,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs IUGM2 ,0.66,43,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs IUGM3 ,0.66,552,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs ISMD1 ,0.68,337,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs ISMD2 ,0.64,203,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs ISMD3 ,0.63,580,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs MNI1 ,0.72,337,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs MNI2 ,0.68,40,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs MNI3 ,0.67,40,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs MNI4 ,0.7,580,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs EDM1 ,0.7,587,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs RRI1 ,0.71,712,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs SASK1 ,0.63,792,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs SUN1 ,0.69,672,Philips,Siemens,PhilipsSiemens
DMN,CHUS2 vs TWH1 ,0.67,925,Philips,GE,PhilipsGE
DMN,CHUS2 vs VIC1 ,0.63,793,Philips,GE,PhilipsGE
DMN,CHUS3 vs CINQ1 ,0.63,876,Philips,Philips,PhilipsPhilips
DMN,CHUS3 vs CINQ2 ,0.43,573,Philips,Philips,PhilipsPhilips
DMN,CHUS3 vs CINQ3 ,0.68,13,Philips,Philips,PhilipsPhilips
DMN,CHUS3 vs UBC1 ,0.54,31,Philips,Philips,PhilipsPhilips
DMN,CHUS3 vs IUGM1 ,0.6,897,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs IUGM2 ,0.58,604,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs IUGM3 ,0.59,9,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs ISMD1 ,0.57,898,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs ISMD2 ,0.64,358,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs ISMD3 ,0.63,19,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs MNI1 ,0.59,898,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs MNI2 ,0.56,521,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs MNI3 ,0.56,521,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs MNI4 ,0.63,19,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs EDM1 ,0.71,26,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs RRI1 ,0.64,151,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs SASK1 ,0.59,231,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs SUN1 ,0.59,111,Philips,Siemens,PhilipsSiemens
DMN,CHUS3 vs TWH1 ,0.59,364,Philips,GE,PhilipsGE
DMN,CHUS3 vs VIC1 ,0.58,232,Philips,GE,PhilipsGE
DMN,CINQ1 vs CINQ2 ,0.53,303,Philips,Philips,PhilipsPhilips
DMN,CINQ1 vs CINQ3 ,0.77,889,Philips,Philips,PhilipsPhilips
DMN,CINQ1 vs UBC1 ,0.59,845,Philips,Philips,PhilipsPhilips
DMN,CINQ1 vs IUGM1 ,0.74,21,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs IUGM2 ,0.74,272,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs IUGM3 ,0.69,867,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs ISMD1 ,0.66,22,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs ISMD2 ,0.64,518,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs ISMD3 ,0.61,895,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs MNI1 ,0.73,22,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs MNI2 ,0.7,355,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs MNI3 ,0.7,355,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs MNI4 ,0.73,895,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs EDM1 ,0.71,902,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs RRI1 ,0.72,1027,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs SASK1 ,0.67,1107,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs SUN1 ,0.66,987,Philips,Siemens,PhilipsSiemens
DMN,CINQ1 vs TWH1 ,0.7,1240,Philips,GE,PhilipsGE
DMN,CINQ1 vs VIC1 ,0.71,1108,Philips,GE,PhilipsGE
DMN,CINQ2 vs CINQ3 ,0.53,586,Philips,Philips,PhilipsPhilips
DMN,CINQ2 vs UBC1 ,0.58,542,Philips,Philips,PhilipsPhilips
DMN,CINQ2 vs IUGM1 ,0.57,324,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs IUGM2 ,0.51,31,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs IUGM3 ,0.45,564,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs ISMD1 ,0.54,325,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs ISMD2 ,0.42,215,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs ISMD3 ,0.42,592,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs MNI1 ,0.49,325,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs MNI2 ,0.51,52,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs MNI3 ,0.51,52,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs MNI4 ,0.48,592,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs EDM1 ,0.44,599,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs RRI1 ,0.52,724,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs SASK1 ,0.42,804,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs SUN1 ,0.5,684,Philips,Siemens,PhilipsSiemens
DMN,CINQ2 vs TWH1 ,0.44,937,Philips,GE,PhilipsGE
DMN,CINQ2 vs VIC1 ,0.55,805,Philips,GE,PhilipsGE
DMN,CINQ3 vs UBC1 ,0.6,44,Philips,Philips,PhilipsPhilips
DMN,CINQ3 vs IUGM1 ,0.71,910,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs IUGM2 ,0.7,617,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs IUGM3 ,0.68,22,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs ISMD1 ,0.65,911,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs ISMD2 ,0.68,371,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs ISMD3 ,0.67,6,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs MNI1 ,0.72,911,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs MNI2 ,0.69,534,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs MNI3 ,0.68,534,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs MNI4 ,0.72,6,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs EDM1 ,0.74,13,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs RRI1 ,0.74,138,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs SASK1 ,0.69,218,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs SUN1 ,0.67,98,Philips,Siemens,PhilipsSiemens
DMN,CINQ3 vs TWH1 ,0.69,351,Philips,GE,PhilipsGE
DMN,CINQ3 vs VIC1 ,0.65,219,Philips,GE,PhilipsGE
DMN,UBC1 vs IUGM1 ,0.65,866,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs IUGM2 ,0.55,573,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs IUGM3 ,0.56,22,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs ISMD1 ,0.62,867,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs ISMD2 ,0.6,327,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs ISMD3 ,0.55,50,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs MNI1 ,0.6,867,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs MNI2 ,0.58,490,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs MNI3 ,0.58,490,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs MNI4 ,0.62,50,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs EDM1 ,0.61,57,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs RRI1 ,0.6,182,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs SASK1 ,0.54,262,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs SUN1 ,0.62,142,Philips,Siemens,PhilipsSiemens
DMN,UBC1 vs TWH1 ,0.55,395,Philips,GE,PhilipsGE
DMN,UBC1 vs VIC1 ,0.66,263,Philips,GE,PhilipsGE
DMN,IUGM1 vs IUGM2 ,0.85,293,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs IUGM3 ,0.7,888,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs ISMD1 ,0.75,1,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs ISMD2 ,0.72,539,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs ISMD3 ,0.66,916,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs MNI1 ,0.79,1,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs MNI2 ,0.84,376,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs MNI3 ,0.84,376,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs MNI4 ,0.82,916,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs EDM1 ,0.76,923,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs RRI1 ,0.83,1048,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs SASK1 ,0.69,1128,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs SUN1 ,0.76,1008,Siemens,Siemens,SiemensSiemens
DMN,IUGM1 vs TWH1 ,0.6,1261,Siemens,GE,SiemensGE
DMN,IUGM1 vs VIC1 ,0.74,1129,Siemens,GE,SiemensGE
DMN,IUGM2 vs IUGM3 ,0.64,595,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs ISMD1 ,0.7,294,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs ISMD2 ,0.67,246,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs ISMD3 ,0.6,623,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs MNI1 ,0.78,294,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs MNI2 ,0.84,83,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs MNI3 ,0.84,83,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs MNI4 ,0.8,623,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs EDM1 ,0.72,630,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs RRI1 ,0.8,755,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs SASK1 ,0.63,835,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs SUN1 ,0.73,715,Siemens,Siemens,SiemensSiemens
DMN,IUGM2 vs TWH1 ,0.56,968,Siemens,GE,SiemensGE
DMN,IUGM2 vs VIC1 ,0.69,836,Siemens,GE,SiemensGE
DMN,IUGM3 vs ISMD1 ,0.59,889,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs ISMD2 ,0.64,349,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs ISMD3 ,0.68,28,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs MNI1 ,0.73,889,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs MNI2 ,0.65,512,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs MNI3 ,0.64,512,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs MNI4 ,0.68,28,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs EDM1 ,0.69,35,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs RRI1 ,0.7,160,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs SASK1 ,0.68,240,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs SUN1 ,0.63,120,Siemens,Siemens,SiemensSiemens
DMN,IUGM3 vs TWH1 ,0.63,373,Siemens,GE,SiemensGE
DMN,IUGM3 vs VIC1 ,0.6,241,Siemens,GE,SiemensGE
DMN,ISMD1 vs ISMD2 ,0.69,540,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs ISMD3 ,0.62,917,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs MNI1 ,0.7,0,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs MNI2 ,0.71,377,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs MNI3 ,0.71,377,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs MNI4 ,0.73,917,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs EDM1 ,0.69,924,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs RRI1 ,0.73,1049,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs SASK1 ,0.63,1129,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs SUN1 ,0.71,1009,Siemens,Siemens,SiemensSiemens
DMN,ISMD1 vs TWH1 ,0.56,1262,Siemens,GE,SiemensGE
DMN,ISMD1 vs VIC1 ,0.65,1130,Siemens,GE,SiemensGE
DMN,ISMD2 vs ISMD3 ,0.83,377,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs MNI1 ,0.7,540,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs MNI2 ,0.72,163,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs MNI3 ,0.71,163,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs MNI4 ,0.75,377,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs EDM1 ,0.83,384,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs RRI1 ,0.75,509,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs SASK1 ,0.81,589,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs SUN1 ,0.69,469,Siemens,Siemens,SiemensSiemens
DMN,ISMD2 vs TWH1 ,0.6,722,Siemens,GE,SiemensGE
DMN,ISMD2 vs VIC1 ,0.61,590,Siemens,GE,SiemensGE
DMN,ISMD3 vs MNI1 ,0.67,917,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs MNI2 ,0.63,540,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs MNI3 ,0.62,540,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs MNI4 ,0.7,0,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs EDM1 ,0.82,7,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs RRI1 ,0.72,132,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs SASK1 ,0.84,212,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs SUN1 ,0.66,92,Siemens,Siemens,SiemensSiemens
DMN,ISMD3 vs TWH1 ,0.58,345,Siemens,GE,SiemensGE
DMN,ISMD3 vs VIC1 ,0.54,213,Siemens,GE,SiemensGE
DMN,MNI1 vs MNI2 ,0.8,377,Siemens,Siemens,SiemensSiemens
DMN,MNI1 vs MNI3 ,0.8,377,Siemens,Siemens,SiemensSiemens
DMN,MNI1 vs MNI4 ,0.79,917,Siemens,Siemens,SiemensSiemens
DMN,MNI1 vs EDM1 ,0.75,924,Siemens,Siemens,SiemensSiemens
DMN,MNI1 vs RRI1 ,0.78,1049,Siemens,Siemens,SiemensSiemens
DMN,MNI1 vs SASK1 ,0.71,1129,Siemens,Siemens,SiemensSiemens
DMN,MNI1 vs SUN1 ,0.76,1009,Siemens,Siemens,SiemensSiemens
DMN,MNI1 vs TWH1 ,0.62,1262,Siemens,GE,SiemensGE
DMN,MNI1 vs VIC1 ,0.63,1130,Siemens,GE,SiemensGE
DMN,MNI2 vs MNI3 ,1,0,Siemens,Siemens,SiemensSiemens
DMN,MNI2 vs MNI4 ,0.8,540,Siemens,Siemens,SiemensSiemens
DMN,MNI2 vs EDM1 ,0.76,547,Siemens,Siemens,SiemensSiemens
DMN,MNI2 vs RRI1 ,0.82,672,Siemens,Siemens,SiemensSiemens
DMN,MNI2 vs SASK1 ,0.66,752,Siemens,Siemens,SiemensSiemens
DMN,MNI2 vs SUN1 ,0.77,632,Siemens,Siemens,SiemensSiemens
DMN,MNI2 vs TWH1 ,0.53,885,Siemens,GE,SiemensGE
DMN,MNI2 vs VIC1 ,0.69,753,Siemens,GE,SiemensGE
DMN,MNI3 vs MNI4 ,0.8,540,Siemens,Siemens,SiemensSiemens
DMN,MNI3 vs EDM1 ,0.75,547,Siemens,Siemens,SiemensSiemens
DMN,MNI3 vs RRI1 ,0.82,672,Siemens,Siemens,SiemensSiemens
DMN,MNI3 vs SASK1 ,0.65,752,Siemens,Siemens,SiemensSiemens
DMN,MNI3 vs SUN1 ,0.77,632,Siemens,Siemens,SiemensSiemens
DMN,MNI3 vs TWH1 ,0.53,885,Siemens,GE,SiemensGE
DMN,MNI3 vs VIC1 ,0.7,753,Siemens,GE,SiemensGE
DMN,MNI4 vs EDM1 ,0.8,7,Siemens,Siemens,SiemensSiemens
DMN,MNI4 vs RRI1 ,0.83,132,Siemens,Siemens,SiemensSiemens
DMN,MNI4 vs SASK1 ,0.72,212,Siemens,Siemens,SiemensSiemens
DMN,MNI4 vs SUN1 ,0.78,92,Siemens,Siemens,SiemensSiemens
DMN,MNI4 vs TWH1 ,0.65,345,Siemens,GE,SiemensGE
DMN,MNI4 vs VIC1 ,0.72,213,Siemens,GE,SiemensGE
DMN,EDM1 vs RRI1 ,0.83,125,Siemens,Siemens,SiemensSiemens
DMN,EDM1 vs SASK1 ,0.82,205,Siemens,Siemens,SiemensSiemens
DMN,EDM1 vs SUN1 ,0.79,85,Siemens,Siemens,SiemensSiemens
DMN,EDM1 vs TWH1 ,0.65,338,Siemens,GE,SiemensGE
DMN,EDM1 vs VIC1 ,0.66,206,Siemens,GE,SiemensGE
DMN,RRI1 vs SASK1 ,0.73,80,Siemens,Siemens,SiemensSiemens
DMN,RRI1 vs SUN1 ,0.83,40,Siemens,Siemens,SiemensSiemens
DMN,RRI1 vs TWH1 ,0.63,213,Siemens,GE,SiemensGE
DMN,RRI1 vs VIC1 ,0.71,81,Siemens,GE,SiemensGE
DMN,SASK1 vs SUN1 ,0.69,120,Siemens,Siemens,SiemensSiemens
DMN,SASK1 vs TWH1 ,0.65,133,Siemens,GE,SiemensGE
DMN,SASK1 vs VIC1 ,0.56,1,Siemens,GE,SiemensGE
DMN,SUN1 vs TWH1 ,0.56,253,Siemens,GE,SiemensGE
DMN,SUN1 vs VIC1 ,0.65,121,Siemens,GE,SiemensGE
DMN,TWH1 vs VIC1 ,0.66,132,GE,GE,GEGE
VIS,CHUM1 vs CHUM2 ,0.84,873,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs CHUS1 ,0.74,112,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs CHUS2 ,0.7,293,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs CHUS3 ,0.6,854,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs CINQ1 ,0.57,22,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs CINQ2 ,0.62,281,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs CINQ3 ,0.81,867,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs UBC1 ,0.6,823,Philips,Philips,PhilipsPhilips
VIS,CHUM1 vs IUGM1 ,0.6,43,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs IUGM2 ,0.71,250,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs IUGM3 ,0.69,845,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs ISMD1 ,0.64,44,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs ISMD2 ,0.74,496,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs ISMD3 ,0.71,873,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs MNI1 ,0.6,44,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs MNI2 ,0.61,333,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs MNI3 ,0.6,333,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs MNI4 ,0.61,873,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs EDM1 ,0.72,880,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs RRI1 ,0.55,1005,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs SASK1 ,0.76,1085,Philips,Siemens,PhilipsSiemens
